;Entidad Federativa;Sexo;Salario;Año;Trimestre
4039;Campeche;Mujeres;5037.07;2020;Trimestre IV
4040;Coahuila de Zaragoza;Hombres;8452.16;2020;Trimestre IV
4041;Coahuila de Zaragoza;Mujeres;6595.03;2020;Trimestre IV
4042;Colima;Hombres;8189.0;2020;Trimestre IV
4043;Colima;Mujeres;5897.75;2020;Trimestre IV
4044;Chiapas;Hombres;3845.12;2020;Trimestre IV
4045;Chiapas;Mujeres;3953.45;2020;Trimestre IV
4046;Chihuahua;Hombres;8817.47;2020;Trimestre IV
4047;Chihuahua;Mujeres;6885.69;2020;Trimestre IV
4048;Ciudad de México;Hombres;7938.67;2020;Trimestre IV
4049;Ciudad de México;Mujeres;6926.21;2020;Trimestre IV
4050;Durango;Hombres;6651.12;2020;Trimestre IV
4051;Durango;Mujeres;5516.01;2020;Trimestre IV
4052;Guanajuato;Hombres;6750.52;2020;Trimestre IV
4053;Guanajuato;Mujeres;5231.98;2020;Trimestre IV
4054;Guerrero;Hombres;3725.4;2020;Trimestre IV
4055;Guerrero;Mujeres;4449.28;2020;Trimestre IV
4056;Hidalgo;Hombres;5469.07;2020;Trimestre IV
4057;Hidalgo;Mujeres;4222.49;2020;Trimestre IV
4058;Jalisco;Hombres;8210.29;2020;Trimestre IV
4059;Jalisco;Mujeres;6464.53;2020;Trimestre IV
4060;México;Hombres;6530.68;2020;Trimestre IV
4061;México;Mujeres;5538.86;2020;Trimestre IV
4062;Michoacán de Ocampo;Hombres;6948.28;2020;Trimestre IV
4063;Michoacán de Ocampo;Mujeres;4910.33;2020;Trimestre IV
4064;Morelos;Hombres;5460.13;2020;Trimestre IV
4065;Morelos;Mujeres;3934.98;2020;Trimestre IV
4066;Nayarit;Hombres;7205.58;2020;Trimestre IV
4067;Nayarit;Mujeres;5215.35;2020;Trimestre IV
4068;Nuevo León;Hombres;10129.31;2020;Trimestre IV
4069;Nuevo León;Mujeres;7762.53;2020;Trimestre IV
4070;Oaxaca;Hombres;3920.81;2020;Trimestre IV
4071;Oaxaca;Mujeres;3224.84;2020;Trimestre IV
4072;Puebla;Hombres;5348.96;2020;Trimestre IV
4073;Puebla;Mujeres;3823.69;2020;Trimestre IV
4074;Querétaro;Hombres;8312.91;2020;Trimestre IV
4075;Querétaro;Mujeres;6358.36;2020;Trimestre IV
4076;Quintana Roo;Hombres;7291.19;2020;Trimestre IV
4077;Quintana Roo;Mujeres;5988.22;2020;Trimestre IV
4078;San Luis Potosí;Hombres;6075.97;2020;Trimestre IV
4079;San Luis Potosí;Mujeres;4924.69;2020;Trimestre IV
4080;Sinaloa;Hombres;7887.92;2020;Trimestre IV
4081;Sinaloa;Mujeres;6712.42;2020;Trimestre IV
4082;Sonora;Hombres;8173.14;2020;Trimestre IV
4083;Sonora;Mujeres;6472.67;2020;Trimestre IV
4084;Tabasco;Hombres;5834.05;2020;Trimestre IV
4085;Tabasco;Mujeres;4864.15;2020;Trimestre IV
4086;Tamaulipas;Hombres;7304.41;2020;Trimestre IV
4087;Tamaulipas;Mujeres;5691.18;2020;Trimestre IV
4088;Tlaxcala;Hombres;5105.27;2020;Trimestre IV
4089;Tlaxcala;Mujeres;3678.57;2020;Trimestre IV
4090;Veracruz de Ignacio de la Llave;Hombres;5331.89;2020;Trimestre IV
4091;Veracruz de Ignacio de la Llave;Mujeres;4403.39;2020;Trimestre IV
4092;Yucatán;Hombres;6698.64;2020;Trimestre IV
4093;Yucatán;Mujeres;4546.87;2020;Trimestre IV
4094;Zacatecas;Hombres;5624.25;2020;Trimestre IV
4095;Zacatecas;Mujeres;5010.96;2020;Trimestre IV
4096;Aguascalientes;Hombres;7627.08;2021;Trimestre I
4097;Aguascalientes;Mujeres;6200.38;2021;Trimestre I
4098;Baja California;Hombres;9702.47;2021;Trimestre I
4099;Baja California;Mujeres;7558.73;2021;Trimestre I
4100;Baja California Sur;Hombres;9685.59;2021;Trimestre I
4101;Baja California Sur;Mujeres;7230.32;2021;Trimestre I
4102;Campeche;Hombres;6305.9;2021;Trimestre I
4103;Campeche;Mujeres;4992.93;2021;Trimestre I
4104;Coahuila de Zaragoza;Hombres;8663.84;2021;Trimestre I
4105;Coahuila de Zaragoza;Mujeres;6918.39;2021;Trimestre I
4106;Colima;Hombres;8240.76;2021;Trimestre I
4107;Colima;Mujeres;6022.94;2021;Trimestre I
4108;Chiapas;Hombres;3770.11;2021;Trimestre I
4109;Chiapas;Mujeres;4173.3;2021;Trimestre I
4110;Chihuahua;Hombres;9352.23;2021;Trimestre I
4111;Chihuahua;Mujeres;7155.25;2021;Trimestre I
4112;Ciudad de México;Hombres;8260.27;2021;Trimestre I
4113;Ciudad de México;Mujeres;7271.51;2021;Trimestre I
4114;Durango;Hombres;6619.8;2021;Trimestre I
4115;Durango;Mujeres;5269.74;2021;Trimestre I
4116;Guanajuato;Hombres;6836.39;2021;Trimestre I
4117;Guanajuato;Mujeres;5188.87;2021;Trimestre I
4118;Guerrero;Hombres;4147.46;2021;Trimestre I
4119;Guerrero;Mujeres;4264.91;2021;Trimestre I
4120;Hidalgo;Hombres;5630.15;2021;Trimestre I
4121;Hidalgo;Mujeres;4231.35;2021;Trimestre I
4122;Jalisco;Hombres;8457.53;2021;Trimestre I
4123;Jalisco;Mujeres;6801.51;2021;Trimestre I
4124;México;Hombres;6820.23;2021;Trimestre I
4125;México;Mujeres;5669.96;2021;Trimestre I
4126;Michoacán de Ocampo;Hombres;6690.5;2021;Trimestre I
4127;Michoacán de Ocampo;Mujeres;5571.53;2021;Trimestre I
4128;Morelos;Hombres;5859.97;2021;Trimestre I
4129;Morelos;Mujeres;4459.92;2021;Trimestre I
4130;Nayarit;Hombres;7330.89;2021;Trimestre I
4131;Nayarit;Mujeres;5805.22;2021;Trimestre I
4132;Nuevo León;Hombres;10145.35;2021;Trimestre I
4133;Nuevo León;Mujeres;8033.36;2021;Trimestre I
4134;Oaxaca;Hombres;4104.02;2021;Trimestre I
4135;Oaxaca;Mujeres;3354.32;2021;Trimestre I
4136;Puebla;Hombres;5563.7;2021;Trimestre I
4137;Puebla;Mujeres;3950.49;2021;Trimestre I
4138;Querétaro;Hombres;8507.0;2021;Trimestre I
4139;Querétaro;Mujeres;6446.25;2021;Trimestre I
4140;Quintana Roo;Hombres;7037.7;2021;Trimestre I
4141;Quintana Roo;Mujeres;5709.12;2021;Trimestre I
4142;San Luis Potosí;Hombres;6515.42;2021;Trimestre I
4143;San Luis Potosí;Mujeres;5627.32;2021;Trimestre I
4144;Sinaloa;Hombres;7953.75;2021;Trimestre I
4145;Sinaloa;Mujeres;6691.38;2021;Trimestre I
4146;Sonora;Hombres;8445.27;2021;Trimestre I
4147;Sonora;Mujeres;6455.89;2021;Trimestre I
4148;Tabasco;Hombres;6308.58;2021;Trimestre I
4149;Tabasco;Mujeres;5018.02;2021;Trimestre I
4150;Tamaulipas;Hombres;7649.05;2021;Trimestre I
4151;Tamaulipas;Mujeres;5976.6;2021;Trimestre I
4152;Tlaxcala;Hombres;5174.7;2021;Trimestre I
4153;Tlaxcala;Mujeres;3838.72;2021;Trimestre I
4154;Veracruz de Ignacio de la Llave;Hombres;5531.16;2021;Trimestre I
4155;Veracruz de Ignacio de la Llave;Mujeres;4834.23;2021;Trimestre I
4156;Yucatán;Hombres;6799.14;2021;Trimestre I
4157;Yucatán;Mujeres;4624.93;2021;Trimestre I
4158;Zacatecas;Hombres;5954.64;2021;Trimestre I
4159;Zacatecas;Mujeres;4919.38;2021;Trimestre I
4160;Aguascalientes;Hombres;7440.61;2021;Trimestre II
4161;Aguascalientes;Mujeres;6083.2;2021;Trimestre II
4162;Baja California;Hombres;9498.6;2021;Trimestre II
4163;Baja California;Mujeres;7779.33;2021;Trimestre II
4164;Baja California Sur;Hombres;10278.36;2021;Trimestre II
4165;Baja California Sur;Mujeres;7826.46;2021;Trimestre II
4166;Campeche;Hombres;6373.67;2021;Trimestre II
4167;Campeche;Mujeres;4792.77;2021;Trimestre II
4168;Coahuila de Zaragoza;Hombres;8526.61;2021;Trimestre II
4169;Coahuila de Zaragoza;Mujeres;6804.27;2021;Trimestre II
4170;Colima;Hombres;8905.44;2021;Trimestre II
4171;Colima;Mujeres;6519.37;2021;Trimestre II
4172;Chiapas;Hombres;3870.38;2021;Trimestre II
4173;Chiapas;Mujeres;4271.88;2021;Trimestre II
4174;Chihuahua;Hombres;8995.03;2021;Trimestre II
4175;Chihuahua;Mujeres;7421.0;2021;Trimestre II
4176;Ciudad de México;Hombres;8580.38;2021;Trimestre II
4177;Ciudad de México;Mujeres;6784.02;2021;Trimestre II
4178;Durango;Hombres;6562.58;2021;Trimestre II
4179;Durango;Mujeres;5070.15;2021;Trimestre II
4180;Guanajuato;Hombres;6542.74;2021;Trimestre II
4181;Guanajuato;Mujeres;4871.96;2021;Trimestre II
4182;Guerrero;Hombres;3917.54;2021;Trimestre II
4183;Guerrero;Mujeres;3699.17;2021;Trimestre II
4184;Hidalgo;Hombres;5800.52;2021;Trimestre II
4185;Hidalgo;Mujeres;4244.93;2021;Trimestre II
4186;Jalisco;Hombres;8215.3;2021;Trimestre II
4187;Jalisco;Mujeres;6535.49;2021;Trimestre II
4188;México;Hombres;6790.54;2021;Trimestre II
4189;México;Mujeres;5544.46;2021;Trimestre II
4190;Michoacán de Ocampo;Hombres;6929.03;2021;Trimestre II
4191;Michoacán de Ocampo;Mujeres;5339.1;2021;Trimestre II
4192;Morelos;Hombres;5849.11;2021;Trimestre II
4193;Morelos;Mujeres;4360.19;2021;Trimestre II
4194;Nayarit;Hombres;7156.69;2021;Trimestre II
4195;Nayarit;Mujeres;5265.98;2021;Trimestre II
4196;Nuevo León;Hombres;9961.65;2021;Trimestre II
4197;Nuevo León;Mujeres;7304.92;2021;Trimestre II
4198;Oaxaca;Hombres;3700.55;2021;Trimestre II
4199;Oaxaca;Mujeres;3278.91;2021;Trimestre II
4200;Puebla;Hombres;5472.11;2021;Trimestre II
4201;Puebla;Mujeres;4010.26;2021;Trimestre II
4202;Querétaro;Hombres;8332.36;2021;Trimestre II
4203;Querétaro;Mujeres;6334.14;2021;Trimestre II
4204;Quintana Roo;Hombres;7324.46;2021;Trimestre II
4205;Quintana Roo;Mujeres;5850.26;2021;Trimestre II
4206;San Luis Potosí;Hombres;6368.72;2021;Trimestre II
4207;San Luis Potosí;Mujeres;5327.05;2021;Trimestre II
4208;Sinaloa;Hombres;7999.22;2021;Trimestre II
4209;Sinaloa;Mujeres;6511.94;2021;Trimestre II
4210;Sonora;Hombres;8301.22;2021;Trimestre II
4211;Sonora;Mujeres;6631.66;2021;Trimestre II
4212;Tabasco;Hombres;6089.77;2021;Trimestre II
4213;Tabasco;Mujeres;4754.77;2021;Trimestre II
4214;Tamaulipas;Hombres;7501.8;2021;Trimestre II
4215;Tamaulipas;Mujeres;5782.71;2021;Trimestre II
4216;Tlaxcala;Hombres;5205.55;2021;Trimestre II
4217;Tlaxcala;Mujeres;3882.97;2021;Trimestre II
4218;Veracruz de Ignacio de la Llave;Hombres;5497.69;2021;Trimestre II
4219;Veracruz de Ignacio de la Llave;Mujeres;4347.61;2021;Trimestre II
4220;Yucatán;Hombres;6807.6;2021;Trimestre II
4221;Yucatán;Mujeres;4807.34;2021;Trimestre II
4222;Zacatecas;Hombres;6121.34;2021;Trimestre II
4223;Zacatecas;Mujeres;4972.92;2021;Trimestre II
4224;Aguascalientes;Hombres;7912.68;2021;Trimestre III
4225;Aguascalientes;Mujeres;6006.03;2021;Trimestre III
4226;Baja California;Hombres;9697.53;2021;Trimestre III
4227;Baja California;Mujeres;8138.36;2021;Trimestre III
4228;Baja California Sur;Hombres;11714.22;2021;Trimestre III
4229;Baja California Sur;Mujeres;9100.43;2021;Trimestre III
4230;Campeche;Hombres;6270.33;2021;Trimestre III
4231;Campeche;Mujeres;5247.35;2021;Trimestre III
4232;Coahuila de Zaragoza;Hombres;8789.58;2021;Trimestre III
4233;Coahuila de Zaragoza;Mujeres;7074.14;2021;Trimestre III
4234;Colima;Hombres;8511.85;2021;Trimestre III
4235;Colima;Mujeres;6170.52;2021;Trimestre III
4236;Chiapas;Hombres;3527.84;2021;Trimestre III
4237;Chiapas;Mujeres;4402.01;2021;Trimestre III
4238;Chihuahua;Hombres;8747.69;2021;Trimestre III
4239;Chihuahua;Mujeres;7091.93;2021;Trimestre III
4240;Ciudad de México;Hombres;8182.8;2021;Trimestre III
4241;Ciudad de México;Mujeres;6519.77;2021;Trimestre III
4242;Durango;Hombres;6395.91;2021;Trimestre III
4243;Durango;Mujeres;5014.89;2021;Trimestre III
4244;Guanajuato;Hombres;6569.13;2021;Trimestre III
4245;Guanajuato;Mujeres;4712.83;2021;Trimestre III
4246;Guerrero;Hombres;3691.38;2021;Trimestre III
4247;Guerrero;Mujeres;3520.3;2021;Trimestre III
4248;Hidalgo;Hombres;5552.74;2021;Trimestre III
4249;Hidalgo;Mujeres;4126.77;2021;Trimestre III
4250;Jalisco;Hombres;8120.97;2021;Trimestre III
4251;Jalisco;Mujeres;6344.13;2021;Trimestre III
4252;México;Hombres;6757.89;2021;Trimestre III
4253;México;Mujeres;5413.93;2021;Trimestre III
4254;Michoacán de Ocampo;Hombres;6712.36;2021;Trimestre III
4255;Michoacán de Ocampo;Mujeres;5636.04;2021;Trimestre III
4256;Morelos;Hombres;5556.34;2021;Trimestre III
4257;Morelos;Mujeres;4388.94;2021;Trimestre III
4258;Nayarit;Hombres;7075.06;2021;Trimestre III
4259;Nayarit;Mujeres;5511.35;2021;Trimestre III
4260;Nuevo León;Hombres;10231.04;2021;Trimestre III
4261;Nuevo León;Mujeres;7659.0;2021;Trimestre III
4262;Oaxaca;Hombres;3919.1;2021;Trimestre III
4263;Oaxaca;Mujeres;3313.79;2021;Trimestre III
4264;Puebla;Hombres;5497.9;2021;Trimestre III
4265;Puebla;Mujeres;3992.9;2021;Trimestre III
4266;Querétaro;Hombres;8216.27;2021;Trimestre III
4267;Querétaro;Mujeres;6403.61;2021;Trimestre III
4268;Quintana Roo;Hombres;7435.68;2021;Trimestre III
4269;Quintana Roo;Mujeres;6350.5;2021;Trimestre III
4270;San Luis Potosí;Hombres;6321.89;2021;Trimestre III
4271;San Luis Potosí;Mujeres;5527.28;2021;Trimestre III
4272;Sinaloa;Hombres;8221.21;2021;Trimestre III
4273;Sinaloa;Mujeres;6102.05;2021;Trimestre III
4274;Sonora;Hombres;8102.6;2021;Trimestre III
4275;Sonora;Mujeres;6338.31;2021;Trimestre III
4276;Tabasco;Hombres;6355.88;2021;Trimestre III
4277;Tabasco;Mujeres;5125.24;2021;Trimestre III
4278;Tamaulipas;Hombres;7665.88;2021;Trimestre III
4279;Tamaulipas;Mujeres;6033.39;2021;Trimestre III
4280;Tlaxcala;Hombres;5200.7;2021;Trimestre III
4281;Tlaxcala;Mujeres;3720.45;2021;Trimestre III
4282;Veracruz de Ignacio de la Llave;Hombres;5412.31;2021;Trimestre III
4283;Veracruz de Ignacio de la Llave;Mujeres;4433.18;2021;Trimestre III
4284;Yucatán;Hombres;6625.45;2021;Trimestre III
4285;Yucatán;Mujeres;4934.09;2021;Trimestre III
4286;Zacatecas;Hombres;5721.98;2021;Trimestre III
4287;Zacatecas;Mujeres;4756.93;2021;Trimestre III
4288;Aguascalientes;Hombres;7648.11;2021;Trimestre IV
4289;Aguascalientes;Mujeres;5777.49;2021;Trimestre IV
4290;Baja California;Hombres;9531.7;2021;Trimestre IV
4291;Baja California;Mujeres;7577.27;2021;Trimestre IV
4292;Baja California Sur;Hombres;11405.97;2021;Trimestre IV
4293;Baja California Sur;Mujeres;9017.57;2021;Trimestre IV
4294;Campeche;Hombres;6506.64;2021;Trimestre IV
4295;Campeche;Mujeres;5056.56;2021;Trimestre IV
4296;Coahuila de Zaragoza;Hombres;8777.42;2021;Trimestre IV
4297;Coahuila de Zaragoza;Mujeres;6761.46;2021;Trimestre IV
4298;Colima;Hombres;8727.99;2021;Trimestre IV
4299;Colima;Mujeres;6362.55;2021;Trimestre IV
4300;Chiapas;Hombres;3619.33;2021;Trimestre IV
4301;Chiapas;Mujeres;3797.18;2021;Trimestre IV
4302;Chihuahua;Hombres;8773.66;2021;Trimestre IV
4303;Chihuahua;Mujeres;6972.57;2021;Trimestre IV
4304;Ciudad de México;Hombres;8369.85;2021;Trimestre IV
4305;Ciudad de México;Mujeres;6577.56;2021;Trimestre IV
4306;Durango;Hombres;6399.53;2021;Trimestre IV
4307;Durango;Mujeres;5099.61;2021;Trimestre IV
4308;Guanajuato;Hombres;6451.28;2021;Trimestre IV
4309;Guanajuato;Mujeres;4826.5;2021;Trimestre IV
4310;Guerrero;Hombres;3892.62;2021;Trimestre IV
4311;Guerrero;Mujeres;3560.64;2021;Trimestre IV
4312;Hidalgo;Hombres;5556.87;2021;Trimestre IV
4313;Hidalgo;Mujeres;4297.21;2021;Trimestre IV
4314;Jalisco;Hombres;7854.27;2021;Trimestre IV
4315;Jalisco;Mujeres;6108.36;2021;Trimestre IV
4316;México;Hombres;6543.05;2021;Trimestre IV
4317;México;Mujeres;5483.24;2021;Trimestre IV
4318;Michoacán de Ocampo;Hombres;6655.2;2021;Trimestre IV
4319;Michoacán de Ocampo;Mujeres;5332.73;2021;Trimestre IV
4320;Morelos;Hombres;5836.14;2021;Trimestre IV
4321;Morelos;Mujeres;4191.39;2021;Trimestre IV
4322;Nayarit;Hombres;7090.68;2021;Trimestre IV
4323;Nayarit;Mujeres;5609.58;2021;Trimestre IV
4324;Nuevo León;Hombres;9889.34;2021;Trimestre IV
4325;Nuevo León;Mujeres;7498.04;2021;Trimestre IV
4326;Oaxaca;Hombres;3672.62;2021;Trimestre IV
4327;Oaxaca;Mujeres;3020.29;2021;Trimestre IV
4328;Puebla;Hombres;5300.79;2021;Trimestre IV
4329;Puebla;Mujeres;3898.59;2021;Trimestre IV
4330;Querétaro;Hombres;8497.35;2021;Trimestre IV
4331;Querétaro;Mujeres;6118.53;2021;Trimestre IV
4332;Quintana Roo;Hombres;7507.78;2021;Trimestre IV
4333;Quintana Roo;Mujeres;6045.71;2021;Trimestre IV
4334;San Luis Potosí;Hombres;6555.94;2021;Trimestre IV
4335;San Luis Potosí;Mujeres;5410.71;2021;Trimestre IV
4336;Sinaloa;Hombres;8275.3;2021;Trimestre IV
4337;Sinaloa;Mujeres;6085.75;2021;Trimestre IV
4338;Sonora;Hombres;8164.1;2021;Trimestre IV
4339;Sonora;Mujeres;6044.06;2021;Trimestre IV
4340;Tabasco;Hombres;6307.69;2021;Trimestre IV
4341;Tabasco;Mujeres;4970.91;2021;Trimestre IV
4342;Tamaulipas;Hombres;7501.92;2021;Trimestre IV
4343;Tamaulipas;Mujeres;5912.88;2021;Trimestre IV
4344;Tlaxcala;Hombres;5304.06;2021;Trimestre IV
4345;Tlaxcala;Mujeres;3822.87;2021;Trimestre IV
4346;Veracruz de Ignacio de la Llave;Hombres;5066.15;2021;Trimestre IV
4347;Veracruz de Ignacio de la Llave;Mujeres;4101.62;2021;Trimestre IV
4348;Yucatán;Hombres;6468.69;2021;Trimestre IV
4349;Yucatán;Mujeres;4526.92;2021;Trimestre IV
4350;Zacatecas;Hombres;5696.1;2021;Trimestre IV
4351;Zacatecas;Mujeres;4757.33;2021;Trimestre IV
4352;Aguascalientes;Hombres;8323.85;2022;Trimestre I
4353;Aguascalientes;Mujeres;6380.07;2022;Trimestre I
4354;Baja California;Hombres;10653.65;2022;Trimestre I
4355;Baja California;Mujeres;8508.61;2022;Trimestre I
4356;Baja California Sur;Hombres;10886.45;2022;Trimestre I
4357;Baja California Sur;Mujeres;8354.5;2022;Trimestre I
4358;Campeche;Hombres;6984.03;2022;Trimestre I
4359;Campeche;Mujeres;5284.38;2022;Trimestre I
4360;Coahuila de Zaragoza;Hombres;8830.91;2022;Trimestre I
4361;Coahuila de Zaragoza;Mujeres;7170.69;2022;Trimestre I
4362;Colima;Hombres;8728.13;2022;Trimestre I
4363;Colima;Mujeres;5895.86;2022;Trimestre I
4364;Chiapas;Hombres;4110.52;2022;Trimestre I
4365;Chiapas;Mujeres;4035.29;2022;Trimestre I
4366;Chihuahua;Hombres;9319.81;2022;Trimestre I
4367;Chihuahua;Mujeres;7067.99;2022;Trimestre I
4368;Ciudad de México;Hombres;8445.84;2022;Trimestre I
4369;Ciudad de México;Mujeres;7358.52;2022;Trimestre I
4370;Durango;Hombres;6775.77;2022;Trimestre I
4371;Durango;Mujeres;5394.3;2022;Trimestre I
4372;Guanajuato;Hombres;6922.6;2022;Trimestre I
4373;Guanajuato;Mujeres;5101.27;2022;Trimestre I
4374;Guerrero;Hombres;4480.68;2022;Trimestre I
4375;Guerrero;Mujeres;3833.07;2022;Trimestre I
4376;Hidalgo;Hombres;5459.54;2022;Trimestre I
4377;Hidalgo;Mujeres;4253.88;2022;Trimestre I
4378;Jalisco;Hombres;8377.33;2022;Trimestre I
4379;Jalisco;Mujeres;6535.48;2022;Trimestre I
4380;México;Hombres;7033.0;2022;Trimestre I
4381;México;Mujeres;5438.29;2022;Trimestre I
4382;Michoacán de Ocampo;Hombres;6743.73;2022;Trimestre I
4383;Michoacán de Ocampo;Mujeres;5504.22;2022;Trimestre I
4384;Morelos;Hombres;5866.49;2022;Trimestre I
4385;Morelos;Mujeres;4368.04;2022;Trimestre I
4386;Nayarit;Hombres;7353.01;2022;Trimestre I
4387;Nayarit;Mujeres;5856.17;2022;Trimestre I
4388;Nuevo León;Hombres;9972.97;2022;Trimestre I
4389;Nuevo León;Mujeres;7726.23;2022;Trimestre I
4390;Oaxaca;Hombres;4027.44;2022;Trimestre I
4391;Oaxaca;Mujeres;3169.54;2022;Trimestre I
4392;Puebla;Hombres;5548.5;2022;Trimestre I
4393;Puebla;Mujeres;4306.75;2022;Trimestre I
4394;Querétaro;Hombres;8833.12;2022;Trimestre I
4395;Querétaro;Mujeres;6717.02;2022;Trimestre I
4396;Quintana Roo;Hombres;7736.82;2022;Trimestre I
4397;Quintana Roo;Mujeres;6520.25;2022;Trimestre I
4398;San Luis Potosí;Hombres;6363.27;2022;Trimestre I
4399;San Luis Potosí;Mujeres;5485.03;2022;Trimestre I
4400;Sinaloa;Hombres;8373.4;2022;Trimestre I
4401;Sinaloa;Mujeres;6596.81;2022;Trimestre I
4402;Sonora;Hombres;8459.13;2022;Trimestre I
4403;Sonora;Mujeres;6581.12;2022;Trimestre I
4404;Tabasco;Hombres;6442.33;2022;Trimestre I
4405;Tabasco;Mujeres;4982.84;2022;Trimestre I
4406;Tamaulipas;Hombres;7878.65;2022;Trimestre I
4407;Tamaulipas;Mujeres;6321.68;2022;Trimestre I
4408;Tlaxcala;Hombres;5433.43;2022;Trimestre I
4409;Tlaxcala;Mujeres;3870.91;2022;Trimestre I
4410;Veracruz de Ignacio de la Llave;Hombres;5531.05;2022;Trimestre I
4411;Veracruz de Ignacio de la Llave;Mujeres;4948.81;2022;Trimestre I
4412;Yucatán;Hombres;7035.34;2022;Trimestre I
4413;Yucatán;Mujeres;4844.93;2022;Trimestre I
4414;Zacatecas;Hombres;5974.73;2022;Trimestre I
4415;Zacatecas;Mujeres;4901.18;2022;Trimestre I
4416;Aguascalientes;Hombres;8379.5;2022;Trimestre II
4417;Aguascalientes;Mujeres;6031.2;2022;Trimestre II
4418;Baja California;Hombres;10513.32;2022;Trimestre II
4419;Baja California;Mujeres;8212.51;2022;Trimestre II
4420;Baja California Sur;Hombres;11315.25;2022;Trimestre II
4421;Baja California Sur;Mujeres;8631.86;2022;Trimestre II
4422;Campeche;Hombres;6554.91;2022;Trimestre II
4423;Campeche;Mujeres;5257.71;2022;Trimestre II
4424;Coahuila de Zaragoza;Hombres;8741.07;2022;Trimestre II
4425;Coahuila de Zaragoza;Mujeres;6927.92;2022;Trimestre II
4426;Colima;Hombres;9072.43;2022;Trimestre II
4427;Colima;Mujeres;5935.11;2022;Trimestre II
4428;Chiapas;Hombres;3712.54;2022;Trimestre II
4429;Chiapas;Mujeres;3868.5;2022;Trimestre II
4430;Chihuahua;Hombres;9390.27;2022;Trimestre II
4431;Chihuahua;Mujeres;7321.78;2022;Trimestre II
4432;Ciudad de México;Hombres;8087.36;2022;Trimestre II
4433;Ciudad de México;Mujeres;7128.15;2022;Trimestre II
4434;Durango;Hombres;6790.31;2022;Trimestre II
4435;Durango;Mujeres;5573.08;2022;Trimestre II
4436;Guanajuato;Hombres;6591.93;2022;Trimestre II
4437;Guanajuato;Mujeres;4838.96;2022;Trimestre II
4438;Guerrero;Hombres;4000.63;2022;Trimestre II
4439;Guerrero;Mujeres;3536.96;2022;Trimestre II
4440;Hidalgo;Hombres;5832.31;2022;Trimestre II
4441;Hidalgo;Mujeres;4213.69;2022;Trimestre II
4442;Jalisco;Hombres;8389.72;2022;Trimestre II
4443;Jalisco;Mujeres;6326.36;2022;Trimestre II
4444;México;Hombres;7100.52;2022;Trimestre II
4445;México;Mujeres;5614.58;2022;Trimestre II
4446;Michoacán de Ocampo;Hombres;7036.0;2022;Trimestre II
4447;Michoacán de Ocampo;Mujeres;5477.45;2022;Trimestre II
4448;Morelos;Hombres;6228.35;2022;Trimestre II
4449;Morelos;Mujeres;4257.11;2022;Trimestre II
4450;Nayarit;Hombres;7363.84;2022;Trimestre II
4451;Nayarit;Mujeres;5761.84;2022;Trimestre II
4452;Nuevo León;Hombres;9810.47;2022;Trimestre II
4453;Nuevo León;Mujeres;7229.62;2022;Trimestre II
4454;Oaxaca;Hombres;4158.06;2022;Trimestre II
4455;Oaxaca;Mujeres;3062.09;2022;Trimestre II
4456;Puebla;Hombres;5510.03;2022;Trimestre II
4457;Puebla;Mujeres;4318.07;2022;Trimestre II
4458;Querétaro;Hombres;8947.56;2022;Trimestre II
4459;Querétaro;Mujeres;6666.98;2022;Trimestre II
4460;Quintana Roo;Hombres;7815.53;2022;Trimestre II
4461;Quintana Roo;Mujeres;6086.43;2022;Trimestre II
4462;San Luis Potosí;Hombres;6734.89;2022;Trimestre II
4463;San Luis Potosí;Mujeres;5442.04;2022;Trimestre II
4464;Sinaloa;Hombres;8611.27;2022;Trimestre II
4465;Sinaloa;Mujeres;6558.43;2022;Trimestre II
4466;Sonora;Hombres;8314.98;2022;Trimestre II
4467;Sonora;Mujeres;6389.84;2022;Trimestre II
4468;Tabasco;Hombres;6554.77;2022;Trimestre II
4469;Tabasco;Mujeres;5102.52;2022;Trimestre II
4470;Tamaulipas;Hombres;7973.1;2022;Trimestre II
4471;Tamaulipas;Mujeres;6421.46;2022;Trimestre II
4472;Tlaxcala;Hombres;5512.4;2022;Trimestre II
4473;Tlaxcala;Mujeres;4129.24;2022;Trimestre II
4474;Veracruz de Ignacio de la Llave;Hombres;5306.97;2022;Trimestre II
4475;Veracruz de Ignacio de la Llave;Mujeres;4765.27;2022;Trimestre II
4476;Yucatán;Hombres;6717.36;2022;Trimestre II
4477;Yucatán;Mujeres;4571.98;2022;Trimestre II
